2.9000000e+01 4.2000000e+01 -5.0610191e+01 1 1.9830000e+03
2.9020000e+01 4.2000000e+01 -4.4541769e+01 1 1.9830000e+03
2.9000000e+01 4.1980000e+01 -4.3397294e+01 1 1.9830000e+03
2.8980000e+01 4.2000000e+01 -5.1351508e+01 1 1.9830000e+03
2.9000000e+01 4.2000000e+01 -5.3001308e+01 1 1.9830000e+03
2.9000000e+01 4.2330000e+01 -3.4168940e+01 1 1.9830000e+03
2.9500000e+01 4.1670000e+01 -5.0920583e+01 1 1.9830000e+03
3.1000000e+01 4.1670000e+01 -2.1188027e+01 1 1.9830000e+03
3.2020000e+01 4.1920000e+01 -3.2690294e+01 1 1.9830000e+03
3.2000000e+01 4.2000000e+01 -5.0324348e+01 1 1.9830000e+03
2.9970000e+01 4.2000000e+01 -5.2882448e+01 1 1.9830000e+03
3.0520000e+01 4.2330000e+01 -5.1512894e+01 1 1.9830000e+03
3.1000000e+01 4.2330000e+01 -5.1192319e+01 1 1.9830000e+03
3.2000000e+01 4.2350000e+01 -5.1110216e+01 1 1.9830000e+03
2.9000000e+01 4.2670000e+01 -3.7659802e+01 1 1.9830000e+03
2.9500000e+01 4.2670000e+01 -3.2999998e+01 1 1.9830000e+03
3.0000000e+01 4.2670000e+01 -4.8293304e+01 1 1.9830000e+03
2.9980000e+01 4.3000000e+01 -3.7965501e+01 1 1.9830000e+03
3.1020000e+01 4.3000000e+01 -3.4962345e+01 1 1.9830000e+03
3.1500000e+01 4.3000000e+01 -5.1818392e+01 1 1.9830000e+03
3.1980000e+01 4.3000000e+01 -5.1528836e+01 1 1.9830000e+03
3.0866700e+01 4.3750000e+01 -7.1353736e+01 1 1.9650000e+03
3.3200000e+01 4.3750000e+01 -4.6765211e+01 1 1.9650000e+03
3.6666700e+01 4.2250000e+01 -1.7007516e+01 1 1.9650000e+03
3.6666700e+01 4.1500000e+01 -5.1046523e+01 1 1.9650000e+03
3.7833300e+01 4.3000000e+01 -3.1674661e+01 1 1.9650000e+03
4.0833300e+01 4.1417000e+01 -3.4130677e+01 1 1.9650000e+03
4.0416700e+01 4.1167000e+01 -5.3390074e+01 1 1.9650000e+03
4.0000000e+01 4.1500000e+01 -5.4543393e+01 1 1.9650000e+03
3.9000000e+01 4.1500000e+01 -4.4534552e+01 1 1.9650000e+03
3.8416700e+01 4.1167000e+01 -5.4444357e+01 1 1.9650000e+03
3.7833300e+01 4.1500000e+01 -3.1708441e+01 1 1.9650000e+03
3.1366700e+01 4.1467000e+01 -3.1087593e+01 1 1.9650000e+03
3.0250000e+01 4.1367000e+01 -5.3928945e+01 1 1.9650000e+03
3.0965300e+01 4.1108000e+01 -6.3516008e+00 1 1.9710000e+03
3.2204200e+01 4.1677000e+01 -9.5425201e+00 1 1.9710000e+03
3.2204200e+01 4.1677000e+01 -1.1465591e+01 1 1.9710000e+03
3.2204200e+01 4.1677000e+01 -1.0721258e+01 1 1.9710000e+03
3.2204200e+01 4.1677000e+01 -1.0067922e+01 1 1.9710000e+03
2.9636200e+01 4.1465000e+01 -5.3400649e+01 1 1.9830000e+03
2.9663300e+01 4.1372000e+01 -4.3215031e+01 1 1.9830000e+03
3.9033000e+01 4.4067000e+01 -2.1978291e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.6502098e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.8510263e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.3306065e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.6836801e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.7685290e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.8505118e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.8923910e+01 1 1.9880000e+03
4.1023000e+01 4.2992000e+01 -1.9034097e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.7664906e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.9018892e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.6326167e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.9879510e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -1.9741718e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.3302431e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.9331983e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -3.0670439e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.5321882e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.8043368e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.6496799e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.4268152e+01 1 1.9880000e+03
3.9033000e+01 4.4067000e+01 -2.2535283e+01 1 1.9880000e+03
3.4267000e+01 4.4450000e+01 -2.4602191e+01 1 1.9900000e+03
3.3000000e+01 4.4667000e+01 -2.1765280e+01 1 1.9940000e+03
2.9500000e+01 4.3332000e+01 -4.1722889e+01 1 1.9830000e+03
2.9333000e+01 4.3167000e+01 -4.6938202e+01 1 1.9830000e+03
3.0833000e+01 4.1500000e+01 -2.3563837e+01 1 1.9880000e+03
4.1600000e+01 4.2217000e+01 -6.5857888e+00 1 1.9830000e+03
3.4000000e+01 4.3000000e+01 -4.7684609e+01 1 1.9840000e+03
2.9500000e+01 4.3500000e+01 -5.1968990e+01 1 1.9840000e+03
3.2500000e+01 4.4500000e+01 -4.1342152e+01 1 1.9840000e+03
4.1733000e+01 4.1967000e+01 -1.5632666e+01 1 1.9860000e+03
4.1633000e+01 4.2082000e+01 -5.5849289e+00 1 1.9860000e+03
4.1683000e+01 4.1717000e+01 -4.7644609e+00 1 1.9860000e+03
4.1600000e+01 4.1732000e+01 -1.5841492e+01 1 1.9860000e+03
4.1550000e+01 4.1832000e+01 -2.3187929e+01 1 1.9860000e+03
4.1767000e+01 4.1832000e+01 -5.1182545e+00 1 1.9860000e+03
4.1567000e+01 4.1632000e+01 -3.9336246e+00 1 1.9860000e+03
4.1533000e+01 4.1567000e+01 -4.1370425e+01 1 1.9880000e+03
4.1667000e+01 4.1700000e+01 -2.0732778e+01 1 1.9880000e+03
4.1667000e+01 4.1832000e+01 -4.0759011e+01 1 1.9880000e+03
4.1533000e+01 4.2150000e+01 -3.5776270e+01 1 1.9880000e+03
2.9983000e+01 4.5332000e+01 -3.1454544e+00 1 1.9890000e+03
3.0200000e+01 4.5332000e+01 -4.1580271e+00 1 1.9890000e+03
3.0533000e+01 4.5332000e+01 -4.7393960e+00 1 1.9890000e+03
4.1167000e+01 4.2467000e+01 -3.4234456e+01 1 1.9910000e+03
4.1767000e+01 4.1832000e+01 -2.0038357e+01 1 1.9910000e+03
4.1517000e+01 4.1832000e+01 -3.3176224e+01 1 1.9910000e+03
4.1633000e+01 4.2132000e+01 -4.9795990e+00 1 1.9910000e+03
4.1617000e+01 4.1982000e+01 -3.9096223e+01 1 1.9910000e+03
4.1450000e+01 4.2300000e+01 -1.4589801e+01 1 1.9920000e+03
4.1517000e+01 4.2150000e+01 -4.2541703e+01 1 1.9920000e+03
4.1683000e+01 4.1832000e+01 -4.2541703e+01 1 1.9920000e+03
4.1300000e+01 4.1882000e+01 -3.7987792e+01 1 1.9920000e+03
4.1683000e+01 4.1882000e+01 -8.6566576e+00 1 1.9920000e+03
3.8600000e+01 4.2667000e+01 -4.1529647e+01 1 1.9920000e+03
4.0867000e+01 4.2717000e+01 -3.5939487e+01 1 1.9920000e+03
